time,servertime,latitude,longitude,"HDT - Heading True","SOG - Speed over Ground","COG - Course over Ground","AWS - App. Wind Speed","TWS - True Wind Speed","AWA - App. Wind Angle","TWA - True Wind Angle","TWD - True Wind Direction",Heel,"Trim Fore / Aft","VMG - Velocity Made Good","GPS Satellites","GPS HAcc","Battery Charge","Battery 1 Voltage","Battery 1 Temperature"
"2024-11-02 12:58:35.6","2024-11-03 13:43:39.367",38.200268,13.275839,96.02,0.1383514,96.02,2.157207,2.129946,-76.83,-80.46,15.57,-1.13,-62.24,0.02294123,16,0.8828,31,3.656,-246
"2024-11-02 12:58:36.6","2024-11-03 13:43:39.367",38.200268,13.275837,97.05,0.1365381,97.05,2.002081,1.956809,-68.78,-72.51,24.53,-1.54,-62.09,0.04103221,16,0.8789,31,3.656,-246.1
"2024-11-02 12:58:37.6","2024-11-03 13:43:39.368",38.200269,13.275836,97.94,0.141588,97.94,1.920303,1.892518,-76.6,-80.77,17.16,-1.45,-62.18,0.02269236,16,0.875,31,3.656,-245.9
"2024-11-02 12:58:38.4","2024-11-03 13:43:39.368",38.200269,13.275835,98.91,0.127558,98.75,2.030053,2.020125,-83.74,-87.33,11.4,-1.54,-62.21,0.005925316,15,0.8716,31,3.656,-246
"2024-11-02 12:58:39.6","2024-11-03 13:43:39.368",38.200269,13.275834,99.95,0.1296064,99.95,2.499517,2.499665,-88.57,-91.55,8.39,-0.16,-62.42,-0.003507475,16,0.8696,31,3.656,-245.9
"2024-11-02 12:58:40.6","2024-11-03 13:43:39.368",38.200269,13.275833,101.54,0.1210175,101.54,2.700908,2.699537,-88.07,-90.64,10.91,-0.41,-61.85,-0.001341591,15,0.8726,31,3.656,-245.9
"2024-11-02 12:58:41.6","2024-11-03 13:43:39.369",38.200268,13.275832,102.88,0.1171229,102.88,2.837428,2.821126,-80.83,-83.18,19.7,-0.3,-61.96,0.0139178,16,0.876,31,3.656,-246
"2024-11-02 12:58:42.5","2024-11-03 13:43:39.369",38.200268,13.275831,104.07,0.1407996,103.96,2.712829,2.686394,-77.72,-80.65,23.3,-1.08,-62.17,0.0228755,15,0.8809,31,3.656,-245.9
"2024-11-02 12:58:43.6","2024-11-03 13:43:39.369",38.200267,13.275830,105.31,0.1130167,105.31,2.406818,2.385131,-77.61,-80.27,25.04,2.23,-62.16,0.01910792,16,0.8818,31,3.656,-246
"2024-11-02 12:58:44.6","2024-11-03 13:43:39.369",38.200266,13.275829,108.32,0.1948183,108.32,2.372173,2.331725,-75.71,-80.35,27.96,1.93,-61.73,0.03266052,16,0.8867,31,3.656,-246
"2024-11-02 12:58:45.6","2024-11-03 13:43:39.37",38.200265,13.275828,109.46,0.1864113,109.46,2.642049,2.607494,-77.32,-81.32,28.14,2.31,-62.05,0.02812031,15,0.8916,31,3.656,-245.9
"2024-11-02 12:58:46.6","2024-11-03 13:43:39.37",38.200265,13.275827,111.01,0.1030269,111.01,3.065137,3.047972,-79.46,-81.37,29.64,2.09,-61.67,0.01547192,16,0.8926,31,3.656,-245.9
"2024-11-02 12:58:47.6","2024-11-03 13:43:39.37",38.200264,13.275826,111.81,0.115996,111.81,3.394931,3.375147,-79.21,-81.15,30.66,0.7,-61.58,0.0178484,16,0.896,31,3.654,-246
"2024-11-02 12:58:48.6","2024-11-03 13:43:39.37",38.200263,13.275824,113.13,0.1341271,113.13,3.383151,3.365344,-81.25,-83.5,29.62,1.59,-61.83,0.01518152,16,0.896,31,3.656,-245.9
"2024-11-02 12:58:49.6","2024-11-03 13:43:39.371",38.200262,13.275822,115.92,0.2086746,115.92,3.260611,3.235705,-81.32,-84.98,30.94,2,-61.75,0.01827292,15,0.8989,31,3.656,-245.9
"2024-11-02 12:58:50.6","2024-11-03 13:43:39.371",38.200262,13.275818,119.47,0.2873381,119.47,3.05986,3.047615,-84.86,-90.26,29.21,2.38,-61.73,-0.001275415,15,0.9019,31,3.654,-245.9
"2024-11-02 12:58:51.6","2024-11-03 13:43:39.371",38.200263,13.275814,123.22,0.3553088,123.22,2.844239,2.874641,-91.35,-98.45,24.76,1.99,-61.99,-0.05220008,15,0.9038,31,3.656,-246
"2024-11-02 12:58:52.6","2024-11-03 13:43:39.372",38.200263,13.275809,126.73,0.441681,126.73,2.786763,2.863346,-95.54,-104.37,22.36,1.64,-62.09,-0.1096233,16,0.9038,31,3.656,-246
"2024-11-02 12:58:53.6","2024-11-03 13:43:39.372",38.200265,13.275803,130.03,0.4874617,130.03,2.946931,3.06155,-99.03,-108.08,21.95,1.48,-61.87,-0.15128,16,0.9028,31,3.654,-245.9
"2024-11-02 12:58:54.6","2024-11-03 13:43:39.372",38.200266,13.275797,133.13,0.5297205,289.95,2.966511,3.193922,-110.89,-119.8,170.15,1.54,-62.02,-0.2632429,16,0.9048,31,3.654,-245.8
"2024-11-02 12:58:55.6","2024-11-03 13:43:39.372",38.200269,13.275791,136.37,0.57304,293.59,2.985995,3.265489,-114.49,-123.69,169.9,1.05,-62.16,-0.3178128,16,0.9067,31,3.654,-245.8
"2024-11-02 12:58:56.6","2024-11-03 13:43:39.373",38.200271,13.275784,138.78,0.5959004,293.77,2.956455,3.267539,-116.67,-126.04,167.73,1.07,-62.25,-0.3506123,16,0.9067,31,3.654,-245.9
"2024-11-02 12:58:57.6","2024-11-03 13:43:39.373",38.200274,13.275778,141.35,0.6220963,296.99,2.814244,3.170874,-119.94,-129.73,167.26,1.48,-61.94,-0.397599,16,0.9106,31,3.654,-245.8
"2024-11-02 12:58:58.6","2024-11-03 13:43:39.373",38.200277,13.275772,143.99,0.642405,300.64,2.73473,3.150025,-125.31,-134.89,165.74,1.65,-62.06,-0.4534236,15,0.918,31,3.654,-245.8
"2024-11-02 12:58:59.6","2024-11-03 13:43:39.373",38.200280,13.275765,145.75,0.6392804,302.75,2.647348,3.114286,-132.38,-141.1,161.65,2.26,-61.93,-0.4975466,15,0.9219,31,3.654,-245.9
"2024-11-02 12:59:00.6","2024-11-03 13:43:39.374",38.200283,13.275759,147.66,0.6774638,303.77,2.585474,3.09418,-133.93,-143,160.77,2.83,-61.56,-0.5410534,15,0.9229,31,3.656,-245.6
"2024-11-02 12:59:01.6","2024-11-03 13:43:39.374",38.200287,13.275752,148.62,0.6992722,305.42,2.532178,3.09246,-138.75,-147.32,158.1,2.52,-61.58,-0.5885869,16,0.9268,31,3.654,-245.8
"2024-11-02 12:59:02.6","2024-11-03 13:43:39.374",38.200291,13.275746,149.33,0.6991023,306.31,2.462972,3.058554,-144.39,-152.03,154.26,2.83,-61.16,-0.6174921,16,0.9316,31,3.654,-245.8
"2024-11-02 12:59:03.6","2024-11-03 13:43:39.374",38.200295,13.275739,149.51,0.7046146,307.68,2.182401,2.771267,-141.91,-150.93,156.75,2.46,-61.15,-0.6158787,16,0.9365,31,3.654,-245.6
"2024-11-02 12:59:04.6","2024-11-03 13:43:39.375",38.200299,13.275733,148.9,0.7181539,310.6,2.137688,2.699854,-135.87,-146.54,164.06,2.64,-61.06,-0.5991525,16,0.9419,31,3.654,-245.6
"2024-11-02 12:59:05.6","2024-11-03 13:43:39.375",38.200304,13.275727,148.41,0.7092119,308.8,2.085245,2.637353,-135.36,-146.24,162.55,2.29,-60.69,-0.5896758,16,0.9478,31,3.654,-245.6
"2024-11-02 12:59:06.6","2024-11-03 13:43:39.375",38.200308,13.275721,147.41,0.7168359,309.88,1.967325,2.501999,-131.69,-144.05,165.83,2.49,-60.57,-0.5802326,15,0.9536,31,3.654,-245.6
"2024-11-02 12:59:07.6","2024-11-03 13:43:39.376",38.200312,13.275714,145.84,0.7075799,311.16,1.962436,2.504793,-133.8,-145.56,165.6,2.64,-60.5,-0.5835822,16,0.9575,31,3.654,-245.6
"2024-11-02 12:59:08.6","2024-11-03 13:43:39.376",38.200317,13.275708,144.45,0.7134053,309.65,2.08183,2.655492,-138.04,-148.39,161.26,3.32,-60.36,-0.6075276,15,0.9629,31,3.654,-245.6
"2024-11-02 12:59:09.6","2024-11-03 13:43:39.376",38.200321,13.275701,143,0.725533,310.2,2.197069,2.770421,-136.74,-147.08,163.12,3.83,-60.53,-0.6090257,16,0.9668,31,3.654,-245.6
"2024-11-02 12:59:10.6","2024-11-03 13:43:39.377",38.200325,13.275694,141.17,0.7241311,309.64,2.32104,2.878485,-134.93,-145.19,164.45,3.58,-60.26,-0.5945522,15,0.9678,31,3.654,-245.6
"2024-11-02 12:59:11.6","2024-11-03 13:43:39.377",38.200330,13.275688,138.92,0.7394294,308.43,2.497002,3.067401,-135.36,-145.1,163.32,0.51,-59.55,-0.6064882,16,0.9697,31,3.654,-245.6
"2024-11-02 12:59:12.6","2024-11-03 13:43:39.377",38.200334,13.275680,135.51,0.7306753,306.92,2.699508,3.248095,-133.77,-143.11,163.81,1.48,-59.24,-0.5844446,14,0.9707,31,3.654,-245.6
"2024-11-02 12:59:13.6","2024-11-03 13:43:39.377",38.200338,13.275673,133.47,0.7458154,305.43,2.704215,3.257677,-132.85,-142.52,162.92,2.05,-59.86,-0.5918211,16,0.9727,31,3.654,-245.6
"2024-11-02 12:59:14.6","2024-11-03 13:43:39.378",38.200341,13.275666,131,0.7328212,302.39,2.615838,3.160803,-132.93,-142.69,159.69,3.58,-60.25,-0.5829365,15,0.9727,31,3.654,-245.5
"2024-11-02 12:59:15.6","2024-11-03 13:43:39.378",38.200345,13.275658,127.12,0.7437668,301.42,2.580151,3.109282,-129.81,-140.4,161.02,2.21,-60.05,-0.573065,16,0.9678,31,3.654,-245.6
"2024-11-02 12:59:16.6","2024-11-03 13:43:39.378",38.200348,13.275651,122.74,0.7259398,299.4,2.621198,3.077111,-122.97,-134.39,165.01,2.29,-59.82,-0.5077692,15,0.9668,31,3.654,-245.5
"2024-11-02 12:59:17.6","2024-11-03 13:43:39.378",38.200351,13.275643,118.56,0.7210683,295.19,2.620203,3.021412,-117.48,-129.7,165.49,2.1,-59.97,-0.460614,16,0.9658,31,3.654,-245.5
"2024-11-02 12:59:18.6","2024-11-03 13:43:39.379",38.200354,13.275635,113.65,0.7391412,292.81,2.483347,2.824011,-110.1,-124.33,168.48,1.87,-60.05,-0.4168457,15,0.9639,31,3.654,-245.5
"2024-11-02 12:59:19.4","2024-11-03 13:43:39.379",38.200355,13.275629,108.21,0.7351115,289.45,2.288843,2.549754,-102.4,-118.74,170.71,1.68,-60.28,-0.3535308,16,0.9629,31,3.654,-245.6
"2024-11-02 12:59:20.6","2024-11-03 13:43:39.379",38.200357,13.275619,102.03,0.7563372,285.5,2.200774,2.301892,-87.99,-107.16,178.34,1.23,-60.42,-0.2231525,16,0.9658,31,3.654,-245.5
"2024-11-02 12:59:21.6","2024-11-03 13:43:39.379",38.200358,13.275611,95.56,0.7501904,281.07,2.146157,2.192269,-83.53,-103.41,177.67,0.86,-60.88,-0.1739839,15,0.9648,31,3.654,-245.4
"2024-11-02 12:59:22.6","2024-11-03 13:43:39.38",38.200358,13.275602,88.17,0.7281334,276.26,2.13601,2.166464,-82.63,-102.1,174.16,0.83,-60.88,-0.1526003,15,0.9648,31,3.654,-245.5
"2024-11-02 12:59:23.5","2024-11-03 13:43:39.38",38.200357,13.275595,80.21,0.7392121,270.32,1.950926,1.754444,-63.78,-85.98,184.33,-0.13,-61.61,0.05175478,15,0.9678,31,3.652,-245.4
"2024-11-02 12:59:24.6","2024-11-03 13:43:39.38",38.200356,13.275585,70.62,0.7431167,265.25,1.839435,1.481578,-50.45,-73.2,192.05,-2.35,-61.47,0.2147126,16,0.9668,31,3.652,-245.6
"2024-11-02 12:59:25.6","2024-11-03 13:43:39.392",38.200354,13.275577,60.75,0.7534366,258.7,1.567225,1.137516,-42.9,-69.7,188.99,-1.1,-62.24,0.2613521,15,0.9629,31,3.654,-245.5
"2024-11-02 12:59:26.6","2024-11-03 13:43:39.392",38.200351,13.275569,50.96,0.7402964,248.01,1.392703,0.8503361,-31.16,-57.93,190.08,-1.04,-62.87,0.3930869,16,0.959,31,3.654,-245.4
"2024-11-02 12:59:27.6","2024-11-03 13:43:39.392",38.200348,13.275562,40.2,0.7356194,239.36,1.372371,0.6762528,-13.02,-27.19,212.16,-0.58,-62.95,0.6543035,16,0.9546,31,3.654,-245.6
"2024-11-02 12:59:28.6","2024-11-03 13:43:39.393",38.200343,13.275556,30.49,0.7197339,231.35,1.265147,0.5467919,2.33,5.39,236.75,0.01,-62.72,0.7165425,14,0.9507,31,3.654,-245.6
"2024-11-02 12:59:29.6","2024-11-03 13:43:39.393",38.200339,13.275551,21.65,0.6629247,223.29,1.282924,0.6530103,12.77,25.72,249.01,0.25,-62.01,0.5972365,15,0.9468,31,3.654,-245.6
"2024-11-02 12:59:30.6","2024-11-03 13:43:39.394",38.200337,13.275547,13.5,0.5292646,226.98,1.569022,1.050042,9.23,13.87,240.85,1.02,-61.39,0.5138468,15,0.9429,31,3.654,-245.4
"2024-11-02 12:59:31.6","2024-11-03 13:43:39.394",38.200337,13.275543,6.76,0.3755206,6.76,2.113956,1.745102,9.81,11.91,18.67,0.51,-60.03,0.3674327,15,0.9409,31,3.654,-245.4
"2024-11-02 12:59:32.6","2024-11-03 13:43:39.394",38.200339,13.275538,0.36,0.368918,0.36,2.405886,2.067762,21.75,25.54,25.91,0.04,-59.2,0.3328592,15,0.939,31,3.654,-245.4
"2024-11-02 12:59:33.6","2024-11-03 13:43:39.395",38.200343,13.275532,353.68,0.6315011,314.09,2.642,2.126623,31.13,39.96,354.05,-0.49,-58.42,0.4840652,14,0.9365,31,3.652,-245.4
"2024-11-02 12:59:34.6","2024-11-03 13:43:39.395",38.200350,13.275525,345.71,0.8644189,320.38,2.818723,2.150521,33.41,46.2,6.58,-1.04,-57.98,0.5982826,14,0.9336,31,3.652,-245.4
"2024-11-02 12:59:35.6","2024-11-03 13:43:39.395",38.200358,13.275516,335.41,1.110014,321.01,2.846709,2.123512,40.21,59.93,20.94,-0.76,-57.93,0.5562289,15,0.9307,31,3.652,-245.4
"2024-11-02 12:59:36.6","2024-11-03 13:43:39.396",38.200365,13.275505,324.07,1.250428,315.27,2.865628,2.153867,44.22,68.1,23.38,1.58,-57.92,0.4663966,15,0.9287,31,3.652,-245.4
"2024-11-02 12:59:37.6","2024-11-03 13:43:39.396",38.200371,13.275491,312.53,1.343132,306.39,2.962001,2.432027,54.12,80.71,27.09,1.31,-58.01,0.2168338,16,0.9258,31,3.654,-245.4
"2024-11-02 12:59:38.6","2024-11-03 13:43:39.396",38.200376,13.275476,300.19,1.409078,296.94,3.076804,2.770602,64.18,91.43,28.37,1.62,-57.76,-0.03519352,16,0.9219,31,3.654,-245.2
"2024-11-02 12:59:39.6","2024-11-03 13:43:39.397",38.200379,13.275460,290.07,1.45016,287.53,3.036931,3.130316,80.02,107.16,34.7,3.49,-57.79,-0.4278948,15,0.9189,31,3.654,-245.4
"2024-11-02 12:59:40.6","2024-11-03 13:43:39.397",38.200380,13.275442,283.02,1.521598,281.5,2.835127,3.169106,87.94,116.61,38.11,2.23,-57.88,-0.6816667,16,0.9136,31,3.652,-245.4
"2024-11-02 12:59:41.6","2024-11-03 13:43:39.397",38.200381,13.275424,277.27,1.587079,273.68,2.572612,3.07207,92.11,123.19,36.86,1.1,-57.86,-0.8688118,15,0.9106,31,3.654,-245.4
"2024-11-02 12:59:42.6","2024-11-03 13:43:39.398",38.200380,13.275404,273.16,1.666127,269.82,2.430286,2.800642,84.06,120.34,30.16,1.87,-58.19,-0.8414652,15,0.9067,31,3.654,-245.2
"2024-11-02 12:59:43.6","2024-11-03 13:43:39.398",38.200379,13.275385,269.87,1.732928,265.83,2.364165,2.643493,78.71,118.71,24.56,1.58,-58.41,-0.8325757,15,0.9038,31,3.654,-245.2
"2024-11-02 12:59:44.6","2024-11-03 13:43:39.399",38.200376,13.275365,266.03,1.761121,263.82,2.318442,2.466988,72.97,116.02,19.84,1.62,-58.57,-0.772684,14,0.9009,31,3.652,-245.2
"2024-11-02 12:59:45.6","2024-11-03 13:43:39.399",38.200373,13.275344,261.61,1.810053,260.11,2.148802,2.316404,71.04,118.68,18.79,1.15,-58.51,-0.8687315,15,0.8979,31,3.654,-245.2
"2024-11-02 12:59:46.6","2024-11-03 13:43:39.399",38.200369,13.275323,257.05,1.849799,257.22,1.947077,2.755855,93.04,135.12,32.34,1.03,-59.31,-1.310915,15,0.896,31,3.652,-245.2
"2024-11-02 12:59:47.6","2024-11-03 13:43:39.4",38.200364,13.275304,253.86,1.841048,254.12,1.866099,2.841213,100.07,139.71,33.83,0.92,-59.44,-1.404264,15,0.8945,31,3.652,-245.2
"2024-11-02 12:59:48.6","2024-11-03 13:43:39.4",38.200359,13.275284,251.96,1.849479,252.63,1.875762,2.717613,93.68,136.47,29.09,0.8,-59.87,-1.340792,14,0.8945,31,3.652,-245.2
"2024-11-02 12:59:49.6","2024-11-03 13:43:39.4",38.200354,13.275264,250.35,1.865409,251.41,1.945944,2.481459,81.21,129.19,20.61,1.2,-60.46,-1.178881,15,0.896,31,3.654,-245.2
"2024-11-02 12:59:50.6","2024-11-03 13:43:39.401",38.200348,13.275244,248.17,1.849302,250.47,1.966467,2.329601,75.18,125.3,15.78,0.97,-60.82,-1.068846,15,0.896,31,3.654,-245.1
"2024-11-02 12:59:51.6","2024-11-03 13:43:39.401",38.200341,13.275224,245.2,1.869454,249.65,1.775545,2.438509,83.94,133.61,23.26,1.07,-61.06,-1.289441,15,0.896,31,3.654,-245.1
"2024-11-02 12:59:52.6","2024-11-03 13:43:39.401",38.200334,13.275205,242,1.874928,247.96,1.651327,2.495818,89.88,138.57,26.53,1.48,-61.21,-1.405868,16,0.8936,31,3.654,-245.2
"2024-11-02 12:59:53.6","2024-11-03 13:43:39.402",38.200327,13.275186,239.58,1.862475,245.86,1.6052,2.578122,95.77,141.73,27.58,1.21,-61.75,-1.462084,16,0.8896,31,3.654,-245.1
"2024-11-02 12:59:54.6","2024-11-03 13:43:39.402",38.200320,13.275168,238.19,1.800749,244.89,1.564898,2.612457,101.6,144.07,28.96,1.2,-61.8,-1.458153,16,0.8877,31,3.654,-245.1
"2024-11-02 12:59:55.6","2024-11-03 13:43:39.402",38.200313,13.275152,237.56,1.698969,243.46,1.497334,2.484374,101.84,143.85,27.32,1.38,-62.31,-1.371895,16,0.8848,31,3.654,-245.4
"2024-11-02 12:59:56.6","2024-11-03 13:43:39.403",38.200306,13.275135,237.44,1.645237,243.45,1.374876,2.61606,119.78,152.86,36.32,1.59,-62.24,-1.464089,16,0.8818,31,3.654,-245
"2024-11-02 12:59:57.6","2024-11-03 13:43:39.403",38.200299,13.275120,237.08,1.578639,243.42,1.357373,2.70458,134.06,158.86,42.29,1.71,-62.22,-1.47239,16,0.8789,31,3.654,-245.1
"2024-11-02 12:59:58.6","2024-11-03 13:43:39.404",38.200293,13.275104,236.84,1.530983,243.75,1.371756,2.643461,131.11,156.99,40.74,1.87,-62.67,-1.409153,15,0.877,31,3.654,-245.1
"2024-11-02 12:59:59.6","2024-11-03 13:43:39.404",38.200287,13.275090,235.96,1.49768,243.4,1.388383,2.617084,130.09,156.05,39.45,1.76,-62.36,-1.368807,16,0.875,31,3.654,-245
"2024-11-02 13:00:00.4","2024-11-03 13:43:39.404",38.200281,13.275078,234.86,1.4816,242.99,1.507172,2.74941,133.83,156.7,39.71,2.09,-62.63,-1.360806,16,0.8726,31,3.654,-245.1
"2024-11-02 13:00:01.6","2024-11-03 13:43:39.404",38.200274,13.275061,234.57,1.452501,241.54,1.547099,2.807927,138.79,158.71,40.27,2.58,-62.66,-1.353435,16,0.8696,31,3.654,-245.1
"2024-11-02 13:00:02.6","2024-11-03 13:43:39.405",38.200267,13.275047,235.51,1.436235,242.14,1.469852,2.781961,146.39,162.99,45.13,1.89,-62.27,-1.373422,15,0.8667,31,3.654,-245.1
"2024-11-02 13:00:03.6","2024-11-03 13:43:39.405",38.200261,13.275033,237.33,1.407557,242.65,1.422707,2.701495,145.3,162.56,45.21,2.08,-62.6,-1.342811,15,0.8667,31,3.656,-245
"2024-11-02 13:00:04.5","2024-11-03 13:43:39.405",38.200256,13.275020,240.04,1.392393,243.52,1.251877,2.4747,138.67,160.48,44.01,1.72,-62.33,-1.312423,16,0.8657,31,3.654,-245
"2024-11-02 13:00:05.6","2024-11-03 13:43:39.405",38.200251,13.275005,242.46,1.377179,245.02,1.273549,2.263908,117.26,150,35.01,1.34,-62.27,-1.192622,16,0.8647,31,3.654,-245
"2024-11-02 13:00:06.6","2024-11-03 13:43:39.406",38.200246,13.274991,244.33,1.370707,246.5,1.488862,2.409415,114.77,145.87,32.36,1.53,-62.18,-1.134593,16,0.8638,31,3.654,-245
"2024-11-02 13:00:07.6","2024-11-03 13:43:39.406",38.200241,13.274976,245.84,1.376844,247.84,1.737502,2.640687,115.48,143.56,31.4,1.29,-61.76,-1.107669,16,0.8638,31,3.654,-245
"2024-11-02 13:00:08.6","2024-11-03 13:43:39.406",38.200237,13.274962,246.55,1.367038,248.66,1.741185,2.577851,111.5,141.07,29.73,1.3,-61.83,-1.063363,15,0.8628,31,3.652,-244.9
"2024-11-02 13:00:09.6","2024-11-03 13:43:39.406",38.200233,13.274947,246.91,1.356894,248.95,1.690421,2.529908,111.78,141.65,30.6,1.21,-61.76,-1.064085,16,0.8618,31,3.652,-245
"2024-11-02 13:00:10.6","2024-11-03 13:43:39.407",38.200229,13.274932,247.07,1.360524,249.46,1.760013,2.733787,121.82,146.84,36.29,1.11,-61.15,-1.138891,16,0.8608,31,3.652,-245
"2024-11-02 13:00:11.6","2024-11-03 13:43:39.407",38.200225,13.274918,247.34,1.352222,249.03,1.837765,2.833205,124.59,147.73,36.76,1.16,-61.32,-1.143259,16,0.8608,31,3.652,-245
"2024-11-02 13:00:12.6","2024-11-03 13:43:39.407",38.200221,13.274903,247.88,1.328299,249.49,1.942493,2.824303,118.21,142.69,32.17,0.71,-61.07,-1.056506,16,0.8599,31,3.654,-245
"2024-11-02 13:00:13.6","2024-11-03 13:43:39.407",38.200217,13.274889,248.86,1.369747,249.96,2.101725,2.974171,116.32,140.7,30.65,0.87,-60.71,-1.059901,16,0.8579,31,3.654,-245
"2024-11-02 13:00:14.6","2024-11-03 13:43:39.408",38.200213,13.274874,250.18,1.360935,250.29,2.205714,3.044284,115.14,139.01,29.3,0.32,-60.39,-1.027275,16,0.8579,31,3.654,-244.9
"2024-11-02 13:00:15.6","2024-11-03 13:43:39.408",38.200210,13.274859,251.23,1.349896,250.76,2.253925,3.041901,112.72,136.88,27.64,0.48,-60.33,-0.985437,16,0.8569,31,3.652,-244.9
"2024-11-02 13:00:16.6","2024-11-03 13:43:39.408",38.200206,13.274845,252.14,1.346582,250.89,2.218008,2.974362,110.72,135.77,26.68,0.37,-60.29,-0.9650063,16,0.855,31,3.652,-244.9
"2024-11-02 13:00:17.6","2024-11-03 13:43:39.408",38.200202,13.274830,252.75,1.36117,251.94,2.04146,2.820456,110.37,137.27,29.2,0.32,-59.95,-0.9998732,16,0.8535,31,3.652,-244.9
"2024-11-02 13:00:18.6","2024-11-03 13:43:39.409",38.200199,13.274815,252.85,1.367554,251.32,1.817766,2.637465,111,139.95,31.27,0.42,-60.08,-1.046868,16,0.8525,31,3.652,-244.9
"2024-11-02 13:00:19.6","2024-11-03 13:43:39.409",38.200195,13.274801,252.84,1.356093,251.19,1.571053,2.294816,103.01,138.16,29.36,0.34,-60.14,-1.010313,16,0.8516,31,3.652,-244.6
"2024-11-02 13:00:20.6","2024-11-03 13:43:39.409",38.200192,13.274786,252.67,1.345361,251.03,1.460207,1.923639,86.48,130.74,21.78,0.43,-60.04,-0.8780695,16,0.8496,31,3.652,-244.6
"2024-11-02 13:00:21.6","2024-11-03 13:43:39.409",38.200188,13.274771,252.87,1.355891,251.57,1.486549,1.812887,79.1,126.37,17.94,0.18,-59.88,-0.8040139,16,0.8486,31,3.652,-244.9
"2024-11-02 13:00:22.6","2024-11-03 13:43:39.41",38.200185,13.274757,252.81,1.361854,251.95,1.45449,1.839593,81.49,128.55,20.5,0.08,-59.79,-0.8488854,16,0.8486,31,3.652,-244.8
"2024-11-02 13:00:23.6","2024-11-03 13:43:39.41",38.200181,13.274742,252.63,1.35668,251.34,1.446511,2.034466,93.01,134.76,26.1,0.34,-59.94,-0.9553457,16,0.8477,31,3.654,-244.9
"2024-11-02 13:00:24.6","2024-11-03 13:43:39.41",38.200177,13.274728,252.73,1.350114,251,1.578939,2.180853,95.92,133.94,24.94,0.55,-59.97,-0.9367619,16,0.8467,31,3.654,-244.8
"2024-11-02 13:00:25.6","2024-11-03 13:43:39.41",38.200174,13.274713,252.99,1.348157,251.24,1.662125,2.319141,100.26,135.15,26.39,0.48,-60.15,-0.9558027,16,0.8467,31,3.654,-244.9
"2024-11-02 13:00:26.6","2024-11-03 13:43:39.411",38.200170,13.274698,253.57,1.353763,251.59,1.564311,2.311235,104.53,139.07,30.66,0.47,-60.29,-1.022703,16,0.8457,31,3.652,-244.6
"2024-11-02 13:00:27.6","2024-11-03 13:43:39.411",38.200167,13.274684,254.67,1.354623,252.5,1.461382,2.259848,106.68,141.73,34.21,0.46,-60.14,-1.063408,15,0.8447,31,3.652,-244.6
"2024-11-02 13:00:28.6","2024-11-03 13:43:39.411",38.200163,13.274669,255.52,1.357103,252.5,1.474534,1.999568,89.75,132.49,24.98,0.77,-60.23,-0.9166351,16,0.8438,31,3.654,-244.8
"2024-11-02 13:00:29.6","2024-11-03 13:43:39.411",38.200160,13.274654,256.25,1.355134,253.55,1.520369,1.890831,82.02,127.23,20.78,0.46,-60.23,-0.819774,16,0.8428,31,3.652,-244.6
"2024-11-02 13:00:30.6","2024-11-03 13:43:39.412",38.200157,13.274639,256.7,1.350048,254.43,1.528151,1.802624,77.28,124.22,18.64,0.32,-60.24,-0.7591254,16,0.8408,31,3.652,-244.8
"2024-11-02 13:00:31.6","2024-11-03 13:43:39.412",38.200154,13.274624,257.23,1.344023,254.65,1.765163,2.087841,83.18,122.92,17.57,0.46,-60.42,-0.7303423,16,0.8389,31,3.65,-244.8
"2024-11-02 13:00:32.6","2024-11-03 13:43:39.412",38.200151,13.274609,258.01,1.350196,254.69,1.863507,2.300843,89.98,125.91,20.6,0.53,-60.44,-0.7919384,15,0.8379,31,3.652,-244.5
"2024-11-02 13:00:33.6","2024-11-03 13:43:39.413",38.200148,13.274594,259.19,1.354812,255.64,1.951084,2.197042,81.13,118.67,14.3,0.48,-60.15,-0.6499146,15,0.8359,31,3.652,-244.5
"2024-11-02 13:00:34.6","2024-11-03 13:43:39.413",38.200145,13.274579,260.1,1.349932,257.4,1.970694,2.133727,77.48,115.62,13.02,0.54,-60.4,-0.5838307,15,0.835,31,3.652,-244.8
"2024-11-02 13:00:35.6","2024-11-03 13:43:39.413",38.200143,13.274564,261.23,1.340932,258.46,1.744985,1.906751,75.05,117.85,16.3,0.32,-60.54,-0.6264125,15,0.834,31,3.654,-244.6
"2024-11-02 13:00:36.6","2024-11-03 13:43:39.413",38.200140,13.274550,262.41,1.338715,259.11,1.727162,1.86227,73.58,117.17,16.28,0.54,-60.67,-0.6113827,16,0.8325,31,3.652,-244.6
"2024-11-02 13:00:37.6","2024-11-03 13:43:39.413",38.200138,13.274534,263.45,1.345865,259.4,1.834885,1.912217,72.06,114.1,13.49,0.64,-60.55,-0.5493939,16,0.8315,31,3.654,-244.6
"2024-11-02 13:00:38.6","2024-11-03 13:43:39.414",38.200137,13.274520,263.79,1.34131,260.92,1.862401,1.896409,70.46,112.26,13.17,0.52,-60.65,-0.50805,16,0.8296,31,3.652,-244.6
"2024-11-02 13:00:39.6","2024-11-03 13:43:39.414",38.200135,13.274505,264.21,1.333549,261.68,1.787271,1.819575,69.6,112.99,14.66,0.48,-60.48,-0.5206892,16,0.8286,31,3.652,-244.6
